,GID,DK Positions,Name,L5 DvP,Rest,Projected Points
13367,201701250DAL,PG,Brandon Jennings,1.0,1,15.0
13368,201701250DAL,SF,Dorian Finney-Smith,19.0,2,13.3
13369,201701250DAL,PG,Deron Williams,19.0,2,30.0
13370,201701250DAL,SG,Seth Curry,5.0,2,22.5
13371,201701250DAL,PF,Dirk Nowitzki,14.0,2,26.8
13372,201701250DAL,C,Joakim Noah,16.0,1,19.8
13373,201701250DAL,SF,Harrison Barnes,19.0,2,28.8
13374,201701250DAL,SG,Justin Holiday,19.0,1,21.8
13375,201701250DAL,SF,Carmelo Anthony,4.0,1,36.3
13376,201701250DAL,PG,Derrick Rose,1.0,1,29.8
13377,201701250DAL,PF,Kyle O'Quinn,7.0,1,17.8
13378,201701250DAL,SG,Courtney Lee,19.0,1,17.5
13379,201701250DAL,PF,Kristaps Porziņģis,7.0,1,29.5
13380,201701250MEM,PG,Mike Conley,15.0,3,35.8
13381,201701250MEM,PF,Patrick Patterson,3.0,0,14.5
13382,201701250MEM,PG,Fred VanVleet,25.0,4,0.0
13383,201701250MEM,SG,Terrence Ross,9.0,0,21.3
13384,201701250MEM,SG,Norman Powell,9.0,0,20.8
13385,201701250MEM,SF,James Ennis III,7.0,3,17.3
13386,201701250MEM,PG,Andrew Harrison,15.0,3,15.3
13387,201701250MEM,SF,DeMarre Carroll,26.0,0,20.8
13388,201701250MEM,PF,Zach Randolph,24.0,3,27.0
13389,201701250MEM,SG,Tony Allen,15.0,3,21.5
13390,201701250MEM,PG,Kyle Lowry,25.0,0,41.5
13391,201701250MEM,PF,Jared Sullinger,3.0,0,13.3
13392,201701250MEM,PF,Deyonta Davis,24.0,3,12.0
13393,201701250MEM,PG,Cory Joseph,25.0,0,18.5
13394,201701250MEM,SG,Vince Carter,15.0,3,16.3
13395,201701250MEM,C,Jonas Valanciunas,7.0,0,29.3
13396,201701250MEM,C,Marc Gasol,3.0,3,37.8
13397,201701250MEM,PF,Lucas Nogueira,3.0,0,19.5
13398,201701250MIL,SF,Jabari Parker,1.0,1,0.0
13399,201701250MIL,PG,Matthew Dellavedova,21.0,1,24.5
13400,201701250MIL,PG,Malcolm Brogdon,21.0,1,25.0
13401,201701250MIL,PG,T.J. McConnell,27.0,0,26.3
13402,201701250MIL,PF,Ersan Ilyasova,12.0,0,29.0
13403,201701250MIL,PF,Mirza Teletovic,8.0,1,3.8
13404,201701250MIL,SF,Robert Covington,22.0,0,28.3
13405,201701250MIL,PG,Giannis Antetokounmpo,21.0,1,51.5
13406,201701250MIL,SG,Timothe Luwawu-Cabarrot,8.0,0,13.3
13407,201701250MIL,PF,Richaun Holmes,12.0,0,17.0
13408,201701250MIL,SG,Jason Terry,20.0,1,6.0
13409,201701250MIL,SF,Tony Snell,1.0,1,15.3
13410,201701250MIL,C,Greg Monroe,24.0,1,22.3
13411,201701250MIL,SG,Nik Stauskas,8.0,0,15.8
13412,201701250MIL,PG,Sergio Rodriguez,27.0,0,17.5
13413,201701250MIL,SG,Gerald Henderson,8.0,0,14.8
13414,201701250MIL,PF,Nerlens Noel,12.0,0,0.0
13415,201701250MIL,SF,Dario Saric,22.0,0,20.3
13416,201701250MIL,C,Miles Plumlee,24.0,1,0.0
13417,201701250NOP,SF,Dante Cunningham,28.0,1,16.0
13418,201701250NOP,PG,Jrue Holiday,16.0,1,36.3
13419,201701250NOP,C,Steven Adams,19.0,1,24.0
13420,201701250NOP,SG,E'Twaun Moore,6.0,1,16.0
13421,201701250NOP,SF,Andre Roberson,18.0,1,17.8
13422,201701250NOP,PG,Russell Westbrook,10.0,1,64.5
13423,201701250NOP,PF,Joffrey Lauvergne,23.0,1,6.0
13424,201701250NOP,SG,Alex Abrines,22.0,1,12.5
13425,201701250NOP,C,Enes Kanter,19.0,1,31.3
13426,201701250NOP,SF,Solomon Hill,28.0,1,15.8
13427,201701250NOP,PG,Langston Galloway,16.0,1,15.8
13428,201701250NOP,SG,Victor Oladipo,22.0,1,27.0
13429,201701250NOP,C,Anthony Davis,2.0,4,51.3
13430,201701250NOP,PF,Domantas Sabonis,23.0,1,13.8
13431,201701250NOP,SG,Tyreke Evans,6.0,1,26.3
13432,201701250NOP,PG,Cameron Payne,10.0,1,13.8
13433,201701250NOP,SF,Jerami Grant,18.0,1,13.8
13434,201701250NOP,PF,Donatas Motiejunas,30.0,1,14.5
13435,201701250NOP,SG,Buddy Hield,6.0,1,15.8
13436,201701250NOP,PF,Terrence Jones,30.0,1,34.0
13437,201701250POR,SG,Evan Turner,11.0,3,0.0
13438,201701250POR,SF,Pat Connaughton,27.0,6,0.0
13439,201701250POR,PF,Julius Randle,19.0,2,30.8
13440,201701250POR,PG,Jose Calderon,26.0,2,12.8
13441,201701250POR,PG,Damian Lillard,12.0,3,45.5
13442,201701250POR,PG,CJ McCollum,12.0,3,37.5
13443,201701250POR,C,Mason Plumlee,30.0,3,30.5
13444,201701250POR,SG,Lou Williams,21.0,2,28.3
13445,201701250POR,PF,Al-Farouq Aminu,13.0,3,23.8
13446,201701250POR,PG,Jordan Clarkson,26.0,2,23.5
13447,201701250POR,SF,Brandon Ingram,17.0,2,22.8
13448,201701250POR,PF,Meyers Leonard,13.0,3,8.8
13449,201701250POR,SF,Luol Deng,17.0,2,18.5
13450,201701250POR,SG,Allen Crabbe,11.0,3,16.3
13451,201701250POR,SF,Larry Nance Jr.,17.0,2,15.5
13452,201701250POR,C,Timofey Mozgov,18.0,2,14.3
13453,201701250POR,PF,Noah Vonleh,13.0,3,14.3
13454,201701250POR,C,Tarik Black,18.0,2,14.3
13455,201701250POR,C,Ivica Zubac,18.0,2,13.3
13456,201701250POR,SG,Nick Young,21.0,2,20.0
13457,201701260DEN,SG,Will Barton,18.0,1,28.0
13458,201701260DEN,SF,Wilson Chandler,22.0,1,26.8
13459,201701260DEN,PF,Jared Dudley,27.0,23,0.0
13460,201701260DEN,SG,Gary Harris,18.0,1,23.0
13461,201701260DEN,SF,P.J. Tucker,9.0,1,21.5
13462,201701260DEN,SF,T.J. Warren,9.0,1,18.8
13463,201701260DEN,PG,Leandro Barbosa,4.0,1,5.3
13464,201701260DEN,PG,Brandon Knight,4.0,1,18.8
13465,201701260DEN,PF,Darrell Arthur,13.0,1,18.5
13466,201701260DEN,PG,Jamal Murray,5.0,1,16.5
13467,201701260DEN,SF,Danilo Gallinari,22.0,1,0.0
13468,201701260DEN,PG,Jameer Nelson,5.0,1,21.3
13469,201701260DEN,C,Tyson Chandler,7.0,1,31.8
13470,201701260DEN,PF,Kenneth Faried,13.0,1,0.0
13471,201701260DEN,PF,Marquese Chriss,27.0,1,14.0
13472,201701260DEN,SG,Devin Booker,28.0,1,34.3
13473,201701260DEN,C,Nikola Jokic,18.0,1,46.3
13474,201701260DEN,PG,Eric Bledsoe,4.0,1,43.3
13475,201701260DEN,C,Alex Len,7.0,1,0.0
13476,201701260MIN,SF,Nemanja Bjelica,10.0,1,13.5
13477,201701260MIN,SG,Zach LaVine,25.0,1,0.0
13478,201701260MIN,PG,Kris Dunn,6.0,1,16.5
13479,201701260MIN,SG,Shabazz Muhammad,25.0,1,16.8
13480,201701260MIN,SF,C.J. Miles,14.0,2,16.8
13481,201701260MIN,C,Al Jefferson,25.0,2,18.0
13482,201701260MIN,PF,Karl-Anthony Towns,23.0,1,49.3
13483,201701260MIN,SG,Glenn Robinson III,17.0,2,13.0
13484,201701260MIN,C,Myles Turner,25.0,2,32.0
13485,201701260MIN,C,Cole Aldrich,13.0,1,12.0
13486,201701260MIN,PG,Ricky Rubio,6.0,1,33.5
13487,201701260MIN,SF,Paul George,14.0,2,38.0
13488,201701260MIN,SG,Monta Ellis,17.0,2,14.3
13489,201701260MIN,C,Lavoy Allen,25.0,4,0.0
13490,201701260MIN,PF,Gorgui Dieng,23.0,1,27.3
13491,201701260MIN,PF,Thaddeus Young,11.0,2,0.0
13492,201701260MIN,SF,Andrew Wiggins,10.0,1,34.3
13493,201701260MIN,PG,Jeff Teague,12.0,2,37.0
13494,201701260MIN,PG,Aaron Brooks,12.0,4,0.0
13495,201701260OKC,SG,Alex Abrines,22.0,0,13.3
13496,201701260OKC,C,Salah Mejri,4.0,3,0.0
13497,201701260OKC,C,Andrew Bogut,4.0,0,0.0
13498,201701260OKC,SF,Dorian Finney-Smith,29.0,0,13.5
13499,201701260OKC,SF,Jerami Grant,5.0,0,13.5
13500,201701260OKC,SG,Nicolas Brussino,15.0,3,0.0
13501,201701260OKC,PF,Domantas Sabonis,2.0,0,13.8
13502,201701260OKC,PG,Cameron Payne,1.0,0,13.8
13503,201701260OKC,C,Enes Kanter,27.0,0,0.0
13504,201701260OKC,PF,Joffrey Lauvergne,2.0,0,12.5
13505,201701260OKC,SF,Kyle Singler,5.0,7,0.0
13506,201701260OKC,C,Steven Adams,27.0,0,28.3
13507,201701260OKC,PG,Devin Harris,15.0,0,14.0
13508,201701260OKC,PG,Russell Westbrook,1.0,0,63.5
13509,201701260OKC,SF,Andre Roberson,5.0,0,15.8
13510,201701260OKC,PF,Dwight Powell,28.0,0,16.0
13511,201701260OKC,SF,Harrison Barnes,29.0,0,28.5
13512,201701260OKC,SG,Victor Oladipo,22.0,0,26.3
13513,201701260OKC,SF,Justin Anderson,29.0,0,18.8
13514,201701260OKC,SG,Seth Curry,15.0,0,22.3
13515,201701260UTA,SF,Gordon Hayward,27.0,1,38.5
13516,201701260UTA,C,Rudy Gobert,30.0,1,38.0
13517,201701260UTA,PG,George Hill,7.0,1,34.5
13518,201701260UTA,SG,Lou Williams,3.0,0,29.5
13519,201701260UTA,PF,Derrick Favors,20.0,1,25.5
13520,201701260UTA,PG,Jordan Clarkson,21.0,0,22.8
13521,201701260UTA,SG,Joe Ingles,7.0,1,22.0
13522,201701260UTA,SG,Joe Johnson,7.0,1,14.0
13523,201701260UTA,SF,Brandon Ingram,17.0,0,19.5
13524,201701260UTA,SG,Rodney Hood,7.0,11,20.8
13525,201701260UTA,PF,Boris Diaw,20.0,1,14.5
13526,201701260UTA,SF,Larry Nance Jr.,17.0,0,14.8
13527,201701260UTA,PF,Trey Lyles,20.0,1,13.5
13528,201701260UTA,C,Timofey Mozgov,14.0,0,13.5
13529,201701260UTA,C,Tarik Black,14.0,0,13.5
13530,201701260UTA,C,Ivica Zubac,14.0,0,14.0
13531,201701260UTA,SF,Luol Deng,17.0,0,16.8
13532,201701260UTA,PG,Jose Calderon,21.0,0,12.8
13533,201701260UTA,SG,Nick Young,3.0,0,19.0
13534,201701260UTA,SG,Alec Burks,7.0,1,16.3
13535,201701270ATL,C,Daniel Ochefu,17.0,2,4.5
13536,201701270ATL,SF,Mike Dunleavy,25.0,1,13.0
13537,201701270ATL,SF,Markieff Morris,7.0,2,33.8
13538,201701270ATL,SG,Bradley Beal,30.0,2,33.0
13539,201701270ATL,SG,Sheldon McClellan,30.0,2,11.8
13540,201701270ATL,SF,Otto Porter,7.0,2,29.5
13541,201701270ATL,PG,Trey Burke,2.0,2,13.3
13542,201701270ATL,PF,Jason Smith,7.0,2,14.5
13543,201701270ATL,PG,Malcolm Delaney,15.0,1,14.0
13544,201701270ATL,PF,Kris Humphries,22.0,1,14.3
13545,201701270ATL,SG,Kent Bazemore,3.0,1,24.5
13546,201701270ATL,SG,Kelly Oubre Jr.,30.0,2,16.8
13547,201701270ATL,PF,Mike Muscala,22.0,13,0.0
13548,201701270ATL,PF,Paul Millsap,22.0,1,36.5
13549,201701270ATL,SG,Thabo Sefolosha,3.0,1,20.3
13550,201701270ATL,C,Marcin Gortat,17.0,2,26.5
13551,201701270ATL,C,Dwight Howard,10.0,1,36.8
13552,201701270ATL,PG,Tomas Satoransky,2.0,2,7.0
13553,201701270ATL,SG,Tim Hardaway,3.0,1,19.8
13554,201701270ATL,PG,John Wall,2.0,2,50.5
13555,201701270ATL,PG,Dennis Schroder,15.0,1,0.0
13556,201701270ATL,PF,Mike Scott,22.0,3,0.0
13557,201701270ATL,C,Andrew Nicholson,17.0,12,0.0
13558,201701270ATL,SF,Taurean Prince,25.0,6,0.0
13559,201701270ATL,SF,DeAndre' Bembry,25.0,6,0.0
13560,201701270BOS,PG,D.J. Augustin,29.0,4,15.8
13561,201701270BOS,C,Bismack Biyombo,18.0,2,18.3
13562,201701270BOS,SF,Jeff Green,8.0,2,15.5
13563,201701270BOS,PG,Terry Rozier,19.0,1,14.5
13564,201701270BOS,PF,Jonas Jerebko,8.0,1,13.3
13565,201701270BOS,PG,C.J. Watson,29.0,2,18.3
13566,201701270BOS,SF,Anthony Brown,8.0,4,0.0
13567,201701270BOS,PF,Kelly Olynyk,8.0,1,19.0
13568,201701270BOS,PG,Isaiah Thomas,19.0,1,47.8
13569,201701270BOS,SF,Aaron Gordon,8.0,2,26.0
13570,201701270BOS,PG,Elfrid Payton,29.0,2,36.8
13571,201701270BOS,SF,Mario Hezonja,8.0,2,13.5
13572,201701270BOS,PG,Marcus Smart,19.0,1,27.3
13573,201701270BOS,PF,Amir Johnson,8.0,1,17.3
13574,201701270BOS,SF,Jaylen Brown,23.0,1,13.8
13575,201701270BOS,SF,Damjan Rudez,8.0,2,12.0
13576,201701270BOS,SG,Gerald Green,25.0,1,5.3
13577,201701270BOS,C,Nikola Vucevic,18.0,2,30.5
13578,201701270BOS,PF,Serge Ibaka,6.0,2,29.8
13579,201701270BOS,C,Tyler Zeller,20.0,28,0.0
13580,201701270BOS,PF,Jordan Mickey,8.0,2,0.0
13581,201701270BOS,SG,James Young,25.0,1,12.0
13582,201701270BOS,SF,Jae Crowder,23.0,1,29.3
13583,201701270CHI,PF,Taj Gibson,1.0,1,21.8
13584,201701270CHI,SG,Dion Waiters,27.0,1,33.8
13585,201701270CHI,PG,Jerian Grant,26.0,1,15.5
13586,201701270CHI,SF,Doug McDermott,12.0,1,15.5
13587,201701270CHI,PF,Okaro White,26.0,1,15.8
13588,201701270CHI,PF,Luke Babbitt,26.0,1,13.3
13589,201701270CHI,SG,Dwyane Wade,4.0,1,34.5
13590,201701270CHI,SF,Wayne Ellington,2.0,1,21.0
13591,201701270CHI,PG,Rajon Rondo,26.0,1,14.5
13592,201701270CHI,PG,Goran Dragic,16.0,1,37.3
13593,201701270CHI,C,Cristiano Felicio,12.0,1,14.0
13594,201701270CHI,PF,James Johnson,26.0,1,26.3
13595,201701270CHI,C,Udonis Haslem,6.0,13,0.0
13596,201701270CHI,SG,Rodney McGruder,27.0,1,13.5
13597,201701270CHI,SG,Paul Zipser,4.0,1,13.5
13598,201701270CHI,C,Robin Lopez,12.0,1,20.3
13599,201701270CHI,SG,Jimmy Butler,4.0,1,43.8
13600,201701270CHI,C,Willie Reed,6.0,1,0.0
13601,201701270CHI,PF,Nikola Mirotic,1.0,1,18.3
13602,201701270CLE,SG,Kyle Korver,29.0,1,18.5
13603,201701270CLE,SF,Rondae Hollis-Jefferson,26.0,1,18.8
13604,201701270CLE,C,Luis Scola,4.0,3,0.0
13605,201701270CLE,PF,Quincy Acy,30.0,1,13.3
13606,201701270CLE,PF,Chris McCullough,30.0,3,0.0
13607,201701270CLE,PF,Channing Frye,28.0,1,16.0
13608,201701270CLE,PF,Kevin Love,28.0,1,0.0
13609,201701270CLE,PG,Isaiah Whitehead,25.0,1,11.0
13610,201701270CLE,PG,Randy Foye,25.0,1,14.0
13611,201701270CLE,SF,Richard Jefferson,3.0,3,0.0
13612,201701270CLE,SG,DeAndre Liggins,29.0,1,12.3
13613,201701270CLE,PG,Kay Felder,13.0,1,5.5
13614,201701270CLE,PF,Justin Hamilton,30.0,1,14.8
13615,201701270CLE,PG,Sean Kilpatrick,25.0,1,20.8
13616,201701270CLE,C,Tristan Thompson,3.0,1,21.8
13617,201701270CLE,PG,Spencer Dinwiddie,25.0,1,21.8
13618,201701270CLE,PG,Kyrie Irving,13.0,1,41.0
13619,201701270CLE,SG,Bojan Bogdanovic,23.0,1,20.5
13620,201701270CLE,SF,LeBron James,3.0,1,56.5
13621,201701270CLE,PG,Iman Shumpert,13.0,1,21.3
13622,201701270IND,PG,Jeff Teague,9.0,0,37.5
13623,201701270IND,SF,Paul George,14.0,0,38.5
13624,201701270IND,C,Al Jefferson,21.0,0,17.0
13625,201701270IND,SG,Garrett Temple,22.0,1,0.0
13626,201701270IND,PG,Darren Collison,6.0,1,22.8
13627,201701270IND,SF,Anthony Tolliver,15.0,1,15.0
13628,201701270IND,C,Lavoy Allen,21.0,0,4.0
13629,201701270IND,SF,C.J. Miles,14.0,0,23.3
13630,201701270IND,PG,Aaron Brooks,9.0,0,5.3
13631,201701270IND,SF,Matt Barnes,15.0,1,18.3
13632,201701270IND,SG,Glenn Robinson III,24.0,0,12.8
13633,201701270IND,C,Kosta Koufos,13.0,1,14.3
13634,201701270IND,PG,Ty Lawson,6.0,1,19.5
13635,201701270IND,PF,DeMarcus Cousins,25.0,1,57.5
13636,201701270IND,PF,Thaddeus Young,14.0,0,27.5
13637,201701270IND,C,Myles Turner,21.0,0,31.8
13638,201701270IND,SG,Monta Ellis,24.0,0,12.0
13639,201701270IND,SG,Arron Afflalo,22.0,1,14.3
13640,201701270IND,SG,Malachi Richardson,22.0,1,0.0
13641,201701270IND,C,Willie Cauley-Stein,13.0,1,13.8
13642,201701270NOP,SG,Tyreke Evans,13.0,1,27.0
13643,201701270NOP,SG,Buddy Hield,13.0,1,15.8
13644,201701270NOP,PF,Joel Anthony,17.0,3,0.0
13645,201701270NOP,PF,David Lee,17.0,2,28.3
13646,201701270NOP,PG,Bryn Forbes,20.0,2,12.3
13647,201701270NOP,PG,Jrue Holiday,21.0,1,36.5
13648,201701270NOP,PG,Langston Galloway,21.0,1,11.5
13649,201701270NOP,PF,Terrence Jones,21.0,1,32.5
13650,201701270NOP,PG,Patty Mills,20.0,2,22.3
13651,201701270NOP,PF,LaMarcus Aldridge,17.0,2,37.3
13652,201701270NOP,PG,Tony Parker,20.0,9,21.5
13653,201701270NOP,PF,Donatas Motiejunas,21.0,1,16.0
13654,201701270NOP,SF,Kawhi Leonard,22.0,5,45.3
13655,201701270NOP,SG,Danny Green,9.0,2,17.8
13656,201701270NOP,SF,Dante Cunningham,6.0,1,17.8
13657,201701270NOP,C,Anthony Davis,26.0,1,46.8
13658,201701270NOP,SF,Solomon Hill,6.0,1,17.5
13659,201701270NOP,SG,Kyle Anderson,9.0,2,19.3
13660,201701270NOP,SG,Manu Ginobili,9.0,2,17.0
13661,201701270NOP,SG,E'Twaun Moore,13.0,1,17.0
13662,201701270NOP,C,Dewayne Dedmon,29.0,2,16.8
13663,201701270NOP,SF,Davis Bertans,22.0,2,13.3
13664,201701270NOP,PG,Dejounte Murray,20.0,2,20.5
13665,201701270NYK,SG,Courtney Lee,26.0,1,19.3
13666,201701270NYK,SG,Marco Belinelli,2.0,1,19.0
13667,201701270NYK,SF,Michael Kidd-Gilchrist,28.0,1,26.0
13668,201701270NYK,C,Roy Hibbert,14.0,1,14.0
13669,201701270NYK,PF,Spencer Hawes,5.0,1,20.3
13670,201701270NYK,C,Willy Hernangómez,2.0,1,19.3
13671,201701270NYK,SG,Justin Holiday,26.0,1,14.0
13672,201701270NYK,PG,Brandon Jennings,12.0,1,12.5
13673,201701270NYK,SG,Nicolas Batum,2.0,1,35.0
13674,201701270NYK,SF,Mindaugas Kuzminskas,10.0,1,13.5
13675,201701270NYK,PF,Marvin Williams,5.0,1,24.0
13676,201701270NYK,SF,Carmelo Anthony,10.0,1,36.0
13677,201701270NYK,PG,Derrick Rose,12.0,1,28.0
13678,201701270NYK,C,Joakim Noah,2.0,1,17.5
13679,201701270NYK,PG,Ramon Sessions,11.0,1,0.0
13680,201701270NYK,PG,Kemba Walker,11.0,1,38.5
13681,201701270NYK,PF,Kyle O'Quinn,15.0,1,16.0
13682,201701270NYK,PF,Frank Kaminsky,5.0,1,18.3
13683,201701270NYK,PF,Kristaps Porziņģis,15.0,1,28.5
13684,201701270PHI,SF,Robert Covington,29.0,1,28.5
13685,201701270PHI,SF,Dario Saric,29.0,1,20.0
13686,201701270PHI,C,Joel Embiid,22.0,6,0.0
13687,201701270PHI,PG,James Harden,23.0,1,57.8
13688,201701270PHI,PF,Nerlens Noel,10.0,1,0.0
13689,201701270PHI,C,Nene Hilario,25.0,3,0.0
13690,201701270PHI,PF,Ersan Ilyasova,10.0,1,29.0
13691,201701270PHI,PG,Sergio Rodriguez,30.0,1,17.8
13692,201701270PHI,SG,Timothe Luwawu-Cabarrot,1.0,1,13.0
13693,201701270PHI,C,Clint Capela,25.0,1,22.3
13694,201701270PHI,SG,Gerald Henderson,1.0,1,15.8
13695,201701270PHI,SG,Nik Stauskas,1.0,1,15.8
13696,201701270PHI,PG,Patrick Beverley,23.0,1,25.3
13697,201701270PHI,PF,Ryan Anderson,11.0,1,25.5
13698,201701270PHI,PG,T.J. McConnell,30.0,1,26.3
13699,201701270PHI,SF,Sam Dekker,1.0,1,18.5
13700,201701270PHI,SF,Trevor Ariza,1.0,1,26.8
13701,201701270PHI,SG,Corey Brewer,18.0,1,13.5
13702,201701270POR,SF,Chandler Parsons,20.0,5,0.0
13703,201701270POR,SG,Tony Allen,28.0,1,23.0
13704,201701270POR,SG,Allen Crabbe,8.0,1,16.5
13705,201701270POR,SF,James Ennis III,20.0,1,17.8
13706,201701270POR,PF,Al-Farouq Aminu,4.0,1,21.5
13707,201701270POR,SG,Vince Carter,28.0,1,17.5
13708,201701270POR,PG,Andrew Harrison,24.0,1,15.5
13709,201701270POR,PG,Damian Lillard,27.0,1,38.3
13710,201701270POR,PF,Noah Vonleh,4.0,1,14.8
13711,201701270POR,SF,Pat Connaughton,24.0,1,5.0
13712,201701270POR,SG,Evan Turner,8.0,1,0.0
13713,201701270POR,C,Marc Gasol,16.0,1,40.8
13714,201701270POR,PG,Mike Conley,24.0,1,35.8
13715,201701270POR,PF,Meyers Leonard,4.0,1,14.3
13716,201701270POR,PG,CJ McCollum,27.0,1,34.0
13717,201701270POR,C,Mason Plumlee,8.0,1,30.5
13718,201701270POR,PF,Zach Randolph,13.0,1,29.0
13719,201701270POR,PF,JaMychal Green,13.0,5,21.3
13720,201701270TOR,PG,Matthew Dellavedova,18.0,1,21.0
13721,201701270TOR,PG,Cory Joseph,28.0,1,18.0
13722,201701270TOR,SG,Rashad Vaughn,15.0,5,0.0
13723,201701270TOR,PF,Pascal Siakam,18.0,6,0.0
13724,201701270TOR,SG,Terrence Ross,5.0,1,19.3
13725,201701270TOR,SF,Jabari Parker,4.0,1,0.0
13726,201701270TOR,PF,Lucas Nogueira,18.0,1,19.3
13727,201701270TOR,C,Jonas Valanciunas,23.0,1,28.3
13728,201701270TOR,PG,Giannis Antetokounmpo,18.0,1,51.5
13729,201701270TOR,PG,Kyle Lowry,28.0,1,0.0
13730,201701270TOR,SG,Norman Powell,5.0,1,21.3
13731,201701270TOR,SG,Jason Terry,15.0,1,12.5
13732,201701270TOR,PF,Mirza Teletovic,24.0,1,12.5
13733,201701270TOR,SF,DeMarre Carroll,18.0,1,19.8
13734,201701270TOR,C,Greg Monroe,9.0,1,25.3
13735,201701270TOR,PF,Patrick Patterson,18.0,1,13.8
13736,201701270TOR,SF,Tony Snell,4.0,1,14.5
13737,201701270TOR,PF,Thon Maker,24.0,1,4.5
13738,201701270TOR,PG,Malcolm Brogdon,18.0,1,23.8
13739,201701270TOR,SF,Michael Beasley,4.0,5,15.8
13740,201701270TOR,C,Miles Plumlee,9.0,1,0.0
13741,201701270TOR,PG,Fred VanVleet,28.0,1,5.8
13742,201701280CHO,SF,Anthony Tolliver,19.0,0,14.8
13743,201701280CHO,C,Willie Cauley-Stein,2.0,0,14.0
13744,201701280CHO,C,Kosta Koufos,2.0,0,14.3
13745,201701280CHO,SG,Arron Afflalo,29.0,0,14.3
13746,201701280CHO,PF,Frank Kaminsky,15.0,0,17.8
13747,201701280CHO,SG,Malachi Richardson,29.0,0,0.0
13748,201701280CHO,SG,Marco Belinelli,24.0,0,19.0
13749,201701280CHO,PF,Spencer Hawes,15.0,0,20.0
13750,201701280CHO,PG,Ty Lawson,7.0,0,20.3
13751,201701280CHO,PG,Darren Collison,7.0,0,23.3
13752,201701280CHO,PF,Marvin Williams,15.0,0,23.8
13753,201701280CHO,SF,Matt Barnes,19.0,0,18.0
13754,201701280CHO,SG,Nicolas Batum,24.0,0,35.3
13755,201701280CHO,PG,Kemba Walker,5.0,0,38.5
13756,201701280CHO,SG,Garrett Temple,29.0,0,0.0
13757,201701280CHO,PF,DeMarcus Cousins,16.0,0,56.8
13758,201701280CHO,PG,Ramon Sessions,5.0,0,0.0
13759,201701280CHO,C,Roy Hibbert,20.0,0,12.0
13760,201701280CHO,SF,Michael Kidd-Gilchrist,21.0,0,25.8
13761,201701280GSW,PF,James Michael McAdoo,30.0,2,5.8
13762,201701280GSW,SG,J.J. Redick,9.0,3,25.3
13763,201701280GSW,SF,Wesley Johnson,10.0,3,13.3
13764,201701280GSW,C,Diamond Stone,17.0,38,0.0
13765,201701280GSW,SG,Jamal Crawford,9.0,3,21.8
13766,201701280GSW,PF,Kevon Looney,30.0,5,0.0
13767,201701280GSW,PG,Ian Clark,2.0,4,0.0
13768,201701280GSW,PF,Brandon Bass,18.0,3,14.0
13769,201701280GSW,SG,Patrick McCaw,11.0,2,12.8
13770,201701280GSW,C,Zaza Pachulia,12.0,2,18.3
13771,201701280GSW,C,JaVale McGee,12.0,2,13.3
13772,201701280GSW,PF,Marreese Speights,18.0,3,18.0
13773,201701280GSW,C,Anderson Varejao,12.0,9,0.0
13774,201701280GSW,PG,Shaun Livingston,2.0,2,15.3
13775,201701280GSW,SG,Alan Anderson,9.0,6,0.0
13776,201701280GSW,SF,Andre Iguodala,20.0,2,18.8
13777,201701280GSW,SF,Luc Richard Mbah a Moute,10.0,3,13.3
13778,201701280GSW,PG,Raymond Felton,23.0,3,24.5
13779,201701280GSW,C,DeAndre Jordan,17.0,3,39.3
13780,201701280GSW,PG,Austin Rivers,23.0,3,29.0
13781,201701280GSW,PF,Draymond Green,30.0,2,39.0
13782,201701280GSW,PF,Blake Griffin,18.0,3,39.0
13783,201701280GSW,SF,Kevin Durant,20.0,2,49.0
13784,201701280GSW,SG,Klay Thompson,11.0,2,31.3
13785,201701280GSW,PG,Stephen Curry,2.0,2,46.0
13786,201701280MIA,SF,Wayne Ellington,17.0,0,21.0
13787,201701280MIA,PG,Goran Dragic,19.0,0,37.5
13788,201701280MIA,C,Andre Drummond,11.0,4,36.0
13789,201701280MIA,SG,Kentavious Caldwell-Pope,14.0,4,27.0
13790,201701280MIA,SG,Rodney McGruder,13.0,0,14.0
13791,201701280MIA,C,Aron Baynes,11.0,4,16.5
13792,201701280MIA,SG,Reggie Bullock,14.0,4,16.3
13793,201701280MIA,PG,Ish Smith,17.0,4,14.3
13794,201701280MIA,PF,Okaro White,17.0,0,15.8
13795,201701280MIA,PG,Reggie Jackson,17.0,4,34.5
13796,201701280MIA,SG,Stanley Johnson,14.0,4,15.8
13797,201701280MIA,PF,Luke Babbitt,17.0,0,13.3
13798,201701280MIA,C,Hassan Whiteside,4.0,2,35.5
13799,201701280MIA,SG,Dion Waiters,13.0,0,34.3
13800,201701280MIA,SF,Marcus Morris,6.0,4,28.0
13801,201701280MIA,C,Willie Reed,4.0,0,0.0
13802,201701280MIA,PF,Jon Leuer,4.0,4,21.8
13803,201701280MIA,PF,James Johnson,17.0,0,26.0
13804,201701280MIA,SF,Tobias Harris,6.0,4,28.5
13805,201701280MIL,SF,Michael Beasley,23.0,0,15.0
13806,201701280MIL,PG,Terry Rozier,25.0,0,14.3
13807,201701280MIL,PG,Giannis Antetokounmpo,30.0,0,53.0
13808,201701280MIL,C,Greg Monroe,23.0,0,25.8
13809,201701280MIL,SF,Tony Snell,23.0,0,14.3
